"Local","Quest","Arquivo","Linha","Tipo","Requisito","Storage","Item","Quantidade","Level","NPC","Teleport","Porta","Lever","ActionId","UniqueId","ConsequenciaAtual","BypassExistente","RequisitoNovo","Proposta","QuestPreservada"
"Server/data-global/npc/yonan","","Server/data-global/npc/yonan.lua","167","PRESERVE_REWARD_OR_PROGRESS","if player:getStorageValue(Storage.Kilmaresh.Eighth.Yonan) == 1 then","Storage.Kilmaresh.Eighth.Yonan","","","","yonan","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/yonan","","Server/data-global/npc/yonan.lua","178","D_NPC_ACCESS","if MsgContains(message, ""mission"") and player:getStorageValue(Storage.Kilmaresh.Eighth.Yonan) == 2 then","Storage.Kilmaresh.Eighth.Yonan","","","","yonan","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/yonan","","Server/data-global/npc/yonan.lua","179","D_NPC_ACCESS","if player:getStorageValue(Storage.Kilmaresh.Eighth.Yonan) == 2 then","Storage.Kilmaresh.Eighth.Yonan","","","","yonan","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/yonan","","Server/data-global/npc/yonan.lua","184","D_NPC_ACCESS","elseif MsgContains(message, ""yes"") and npcHandler:getTopic(playerId) == 3 and player:getStorageValue(Storage.Kilmaresh.Eighth.Yonan) == 2 then","Storage.Kilmaresh.Eighth.Yonan","getItemById(9651","","","yonan","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/yonan","","Server/data-global/npc/yonan.lua","185","D_NPC_ACCESS","if player:getStorageValue(Storage.Kilmaresh.Eighth.Yonan) == 2 and player:getItemById(9651, 3) and player:getItemById(31325, 12) and player:getItemById(31333, 10) then","Storage.Kilmaresh.Eighth.Yonan","getItemById(9651","","","yonan","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/yonan","","Server/data-global/npc/yonan.lua","202","PRESERVE_REWARD_OR_PROGRESS","if player:getItemById(31572, 1) and player:getItemById(31573, 1) and player:getItemById(31574, 1) and player:getItemById(31575, 1) then","","getItemById(31572","","","yonan","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","71","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) < 1 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","77","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 2 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","80","PRESERVE_REWARD_OR_PROGRESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 3 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","88","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 5 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","True","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","97","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 6 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","106","PRESERVE_REWARD_OR_PROGRESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 7 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","107","PRESERVE_REWARD_OR_PROGRESS","if player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.SpyBuilding01) == 1 and player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.SpyBuilding02) == 1 and player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.SpyBuilding03) == 1 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","116","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 8 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","123","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 11 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","131","PRESERVE_REWARD_OR_PROGRESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 12 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","True","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","137","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 17 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","True","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","143","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 18 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","True","True","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","150","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 20 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","166","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 21 and player:getStorageValue(Storage.Quest.U8_6.WrathOfTheEmperor.Questline) < 1 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","172","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_6.WrathOfTheEmperor.Questline) == 1 then","Storage.Quest.U8_6.WrathOfTheEmperor.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","175","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_6.WrathOfTheEmperor.Questline) == 6 then","Storage.Quest.U8_6.WrathOfTheEmperor.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","184","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_6.WrathOfTheEmperor.Questline) == 8 then","Storage.Quest.U8_6.WrathOfTheEmperor.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","187","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_6.WrathOfTheEmperor.Questline) == 9 then","Storage.Quest.U8_6.WrathOfTheEmperor.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","203","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_6.WrathOfTheEmperor.Questline) == 11 then","Storage.Quest.U8_6.WrathOfTheEmperor.Mission04","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","206","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_6.WrathOfTheEmperor.Questline) == 12 then","Storage.Quest.U8_6.WrathOfTheEmperor.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","231","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.StrangeSymbols) == 1 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.StrangeSymbols","","","","zalamon","False","False","True","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/zalamon","","Server/data-global/npc/zalamon.lua","240","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline) == 9 then","Storage.Quest.U8_54.ChildrenOfTheRevolution.Questline","","","","zalamon","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
